acct_id,dsply_nm,type,acct_stat,acct_rptng_crncy,prior_sar_count,branch_id,open_dt,close_dt,initial_deposit,tx_behavior_id,bank_id,first_name,last_name,street_addr,city,state,country,zip,gender,birth_date,ssn,lon,lat 
811,C_811,I,A,USD,false,1,0,1000000,88892.43,,bank,Andrea,Mendez,73993 Kimberly Extensions,Charlesshire,DE,US,38863,Female,1967-05-24,368-06-1566,-169.591364,-51.3832645
812,C_812,I,A,USD,false,1,0,1000000,77355.36,,bank,Pamela,Mason,67814 Shepard Groves,Greenchester,AS,US,19675,Female,2022-01-21,025-94-4079,173.084003,-49.1409155
813,C_813,I,A,USD,false,1,0,1000000,76142.11,,bank,Melanie,Fields,3829 Smith Passage,New Tammy,KS,US,63395,Female,1925-12-16,625-12-7244,-67.321633,78.989035
814,C_814,I,A,USD,false,1,0,1000000,94722.46,,bank,Colton,Campbell,99476 Manning Hills Suite 733,Lake Brittneyland,NV,US,28507,Male,1926-01-05,180-74-0533,-48.354554,5.132820
815,C_815,I,A,USD,false,1,0,1000000,81583.47,,bank,Lydia,Powell,0014 Williams Via,East Robertfort,MI,US,27705,Female,1919-09-15,798-30-8105,-97.039714,-71.734085
816,C_816,I,A,USD,false,1,0,1000000,71417.77,,bank,Shawn,Freeman,555 Tyler Garden,North Jesus,DC,US,38191,Male,1955-09-23,532-37-6835,-12.609502,-65.7548865
817,C_817,I,A,USD,false,1,0,1000000,85657.75,,bank,Betty,Moody,47690 Gonzales Wall Suite 257,Kingborough,TN,US,12608,Female,2002-08-24,436-36-9440,-53.431618,22.0325865
818,C_818,I,A,USD,false,1,0,1000000,61383.83,,bank,Mary,Stone,376 Smith Field,North Joseph,MH,US,18412,Female,1928-11-16,585-23-9836,-6.060574,-1.6369625
819,C_819,I,A,USD,false,1,0,1000000,63677.79,,bank,Louis,Ramirez,949 Roberts Highway Apt. 590,Port Joshua,NC,US,02287,Male,1913-08-29,635-19-0770,-113.403421,-25.955581
820,C_820,I,A,USD,false,1,0,1000000,94988.58,,bank,Stephanie,Weiss,332 Sanders Ramp,Angelafurt,PR,US,23521,Female,1957-10-15,144-45-9985,-103.267452,-8.351350
821,C_821,I,A,USD,false,1,0,1000000,85741.31,,bank,David,Ware,136 Eduardo Corner,Port Taylor,PA,US,29778,Male,1945-02-24,555-73-2107,0.399915,60.6848395
822,C_822,I,A,USD,false,1,0,1000000,96848.96,,bank,Caitlin,Campbell,9026 Wood Shoals Suite 909,Danielleport,NE,US,65611,Female,2021-03-21,273-47-7534,95.547322,-49.1017125
823,C_823,I,A,USD,false,1,0,1000000,51670.17,,bank,Samantha,Gilbert,36268 Fields Flats Suite 848,New Veronica,AS,US,57933,Female,2013-10-01,381-18-3770,-16.994613,-32.324238
824,C_824,I,A,USD,false,1,0,1000000,77132.65,,bank,Christopher,Smith,1942 Morales Crossroad,Port Tanyamouth,IA,US,12918,Male,2009-08-24,626-37-1190,123.336201,-61.463876
825,C_825,I,A,USD,false,1,0,1000000,87440.27,,bank,Mark,Orr,4322 Young Crossing,East Aaron,LA,US,73167,Male,1935-09-07,026-19-1794,-53.012908,-28.0490285
826,C_826,I,A,USD,false,1,0,1000000,67538.24,,bank,Rachel,Green,587 Daniels Circles Apt. 375,New Timothy,MP,US,91753,Female,1936-02-11,049-71-2357,-143.542631,53.4746935
827,C_827,I,A,USD,false,1,0,1000000,95274.69,,bank,Charles,Mendez,37346 Victoria Square,Tinafurt,WY,US,49545,Male,1934-01-30,747-88-3239,-103.589460,52.4406535
828,C_828,I,A,USD,false,1,0,1000000,99336.79,,bank,Lindsey,Smith,34025 Mcdonald Groves Suite 678,Garnerfurt,ME,US,54978,Female,1990-03-19,433-30-1071,93.378610,75.6570195
829,C_829,I,A,USD,false,1,0,1000000,54846.99,,bank,Michael,Nelson,006 Derek Haven,West Aaron,NE,US,51283,Male,1992-05-15,419-54-7497,23.026501,-71.8856225
830,C_830,I,A,USD,false,1,0,1000000,80031.86,,bank,Elizabeth,Nelson,293 Welch Grove Apt. 601,Gibsonstad,OK,US,19762,Female,2021-11-25,486-03-6297,57.282291,45.9566555
831,C_831,I,A,USD,true,1,0,1000000,90292.00,,bank,Kimberly,Allen,0775 Trevor Parkways,Port Marystad,PW,US,71961,Female,2021-07-02,126-89-6916,15.371336,-69.2153445
832,C_832,I,A,USD,false,1,0,1000000,93331.92,,bank,Stephen,Guzman,566 Pham Brook Apt. 869,North Markstad,KY,US,19088,Male,1955-11-15,877-15-2702,71.794628,-11.3737985
833,C_833,I,A,USD,false,1,0,1000000,63634.34,,bank,Kristi,Bass,241 Tracy Forest,Zoefort,PW,US,48554,Female,1975-01-03,589-23-0066,27.656661,-88.356826
834,C_834,I,A,USD,false,1,0,1000000,60420.35,,bank,Steven,Potter,83282 Yolanda Squares Apt. 562,Choitown,ME,US,91611,Male,1958-03-22,670-17-9250,18.099463,-39.505564
835,C_835,I,A,USD,false,1,0,1000000,75192.50,,bank,Heather,Bryan,1691 Heather Drive,Jacksonchester,SD,US,50969,Female,1998-07-21,214-63-3038,-58.949890,-86.168607
836,C_836,I,A,USD,false,1,0,1000000,89518.62,,bank,Angela,Hendricks,55894 Thomas Prairie,East Rebeccabury,DE,US,27434,Female,1947-09-29,273-05-7722,162.970706,-16.015582
837,C_837,I,A,USD,false,1,0,1000000,90749.16,,bank,Stephen,Spencer,69911 Linda Heights Apt. 535,West Brenda,VA,US,09534,Male,2013-02-25,496-80-6459,-121.107318,83.534499
838,C_838,I,A,USD,false,1,0,1000000,92228.50,,bank,Jacob,Lee,2208 Kaitlyn Well Apt. 103,East Shane,CT,US,96692,Male,1928-11-12,760-84-7268,38.192567,-35.0876715
839,C_839,I,A,USD,false,1,0,1000000,64370.21,,bank,Sean,Peters,72768 Teresa Mission,Hillport,CT,US,63114,Male,2016-07-24,553-83-2376,32.940001,52.7006145
840,C_840,I,A,USD,false,1,0,1000000,95279.28,,bank,Rhonda,Goodwin,585 Smith Route Apt. 999,Port Joshuaberg,NC,US,88545,Female,1967-06-17,481-33-3577,-12.794654,-37.346559
841,C_841,I,A,USD,false,1,0,1000000,86961.48,,bank,James,Palmer,10973 Cody Harbors Apt. 242,Port Philliptown,WA,US,02664,Male,1956-04-14,586-40-4632,8.974238,50.137503
842,C_842,I,A,USD,false,1,0,1000000,87914.26,,bank,Melvin,Greene,92751 Jenkins Wall,Amandachester,NJ,US,17727,Male,1923-06-14,609-50-2168,16.398922,-9.4583615
843,C_843,I,A,USD,false,1,0,1000000,81178.78,,bank,Jennifer,Barnett,913 Julie Walk Suite 272,Snydermouth,MI,US,03377,Female,1932-08-26,596-68-2944,128.696805,-55.9482925
844,C_844,I,A,USD,false,1,0,1000000,79414.18,,bank,Brandon,Hill,942 Jessica Bypass Suite 445,New Oscar,OR,US,96457,Male,1915-12-30,739-50-6164,53.033648,-57.0259755
845,C_845,I,A,USD,false,1,0,1000000,59616.52,,bank,Kenneth,Lamb,70901 Christopher Groves Apt. 841,Williamsberg,SC,US,42294,Male,1962-03-19,409-18-4934,-66.417956,25.374250
846,C_846,I,A,USD,false,1,0,1000000,79133.84,,bank,William,Hawkins,3094 Kimberly Mountains,Martinshire,RI,US,29697,Male,1996-04-09,259-77-3552,-58.132991,69.566425
847,C_847,I,A,USD,false,1,0,1000000,79799.09,,bank,Ashley,Rogers,6245 Noble Ports Apt. 246,Port Josehaven,LA,US,44167,Female,1987-05-07,546-48-2150,12.979193,1.0975415
848,C_848,I,A,USD,false,1,0,1000000,82560.31,,bank,Teresa,Jones,0138 Garcia Plaza Apt. 700,Davisbury,MO,US,60593,Female,1940-01-07,119-96-8436,-165.256738,-6.904597
849,C_849,I,A,USD,false,1,0,1000000,53552.93,,bank,Steven,Valdez,4543 Peters Point,Ramostown,ME,US,79146,Male,2011-07-06,506-48-8309,-96.028012,75.1017785
850,C_850,I,A,USD,false,1,0,1000000,93389.80,,bank,Christopher,Howard,0166 Nicholas Manors Suite 448,North Andrewland,VT,US,22329,Male,1954-09-29,669-68-8249,40.558543,-0.3831675
851,C_851,I,A,USD,false,1,0,1000000,69726.40,,bank,Suzanne,White,191 Adam Curve Suite 510,Mooreview,VA,US,07867,Female,2018-12-02,730-52-5021,-54.140851,-3.9770895
852,C_852,I,A,USD,false,1,0,1000000,83440.81,,bank,Cindy,Serrano,00167 Randolph Motorway,Lake Jessicamouth,NE,US,77299,Female,1963-08-24,763-51-6224,-30.949356,-76.938167
853,C_853,I,A,USD,false,1,0,1000000,95556.61,,bank,Michael,Phillips,8046 Jason Grove,Colemanshire,PR,US,55302,Male,1980-01-09,524-64-5977,109.839969,76.895994
854,C_854,I,A,USD,false,1,0,1000000,74221.81,,bank,Brenda,Casey,24099 Gray Plaza Apt. 812,New Angelamouth,NM,US,81726,Female,2021-03-12,240-83-0740,-26.390715,-74.3004455
855,C_855,I,A,USD,false,1,0,1000000,79228.14,,bank,Courtney,Allen,31886 Gray Forges Apt. 652,South Michael,VI,US,50754,Female,1938-05-20,477-73-1256,-63.781771,-59.4308235
856,C_856,I,A,USD,false,1,0,1000000,94088.85,,bank,Sarah,Moyer,1705 Jennifer Fork,Romanborough,MS,US,35507,Female,1995-03-26,215-52-4899,151.823189,-18.192519
857,C_857,I,A,USD,false,1,0,1000000,51259.18,,bank,Stephanie,Harris,35761 Dominique Coves,New Billland,TX,US,67162,Female,1994-04-12,401-12-2640,150.188898,11.463167
858,C_858,I,A,USD,false,1,0,1000000,71111.74,,bank,Jennifer,Burton,1812 Charles Branch,Fernandezview,OH,US,91715,Female,1915-08-30,125-59-6681,-172.032897,-6.112203
859,C_859,I,A,USD,false,1,0,1000000,59116.59,,bank,Courtney,Lee,9414 Boyle Park Apt. 732,Hayneschester,ME,US,97323,Female,1972-01-13,150-80-5132,-44.085575,36.287032
860,C_860,I,A,USD,false,1,0,1000000,69994.72,,bank,Cynthia,Thomas,7919 Valerie Springs Apt. 691,Transtad,TX,US,22369,Female,2003-03-25,376-75-2342,-46.525860,3.175722
861,C_861,I,A,USD,false,1,0,1000000,72123.38,,bank,Johnathan,Brooks,26593 Meghan Harbors Suite 521,Stevenshire,IA,US,66370,Male,1996-09-09,468-23-7398,-164.331892,34.7789685
862,C_862,I,A,USD,false,1,0,1000000,76526.73,,bank,Christian,Sheppard,18216 Sharon Isle,West Richardchester,NE,US,86725,Male,1972-07-28,165-27-7687,121.486792,-71.516101
863,C_863,I,A,USD,false,1,0,1000000,89755.39,,bank,Amanda,Davis,85544 French Corner,North Spencer,PA,US,01886,Female,2003-06-17,434-16-4117,-1.363850,-4.9599225
864,C_864,I,A,USD,false,1,0,1000000,69412.92,,bank,Sandra,Olson,054 Katherine Fall Apt. 086,Rivashaven,PR,US,17464,Female,1928-07-15,849-11-0443,-104.204337,-67.2087465
865,C_865,I,A,USD,false,1,0,1000000,88293.32,,bank,Lisa,Beck,8809 Natasha Cliff Apt. 364,East Paul,WA,US,88154,Female,1934-02-26,352-28-5191,-14.170896,31.446939
866,C_866,I,A,USD,false,1,0,1000000,50669.15,,bank,Sarah,Davis,537 Harvey Ford Apt. 500,Beltranfort,IA,US,52564,Female,1966-07-10,863-58-1025,48.460863,51.857469
867,C_867,I,A,USD,true,1,0,1000000,87264.85,,bank,Christopher,Woods,57283 Cindy Pine Apt. 593,New Edwardmouth,AZ,US,59783,Male,1998-06-14,316-16-2508,167.487558,-47.2141465
868,C_868,I,A,USD,false,1,0,1000000,72497.39,,bank,Elizabeth,Jones,997 Henry Mountain Apt. 325,New Ericstad,HI,US,45941,Female,1986-03-29,776-85-8732,136.846971,1.639051
869,C_869,I,A,USD,false,1,0,1000000,88451.84,,bank,Christine,Larson,417 Pierce Passage Suite 408,Loganchester,RI,US,63103,Female,2022-05-08,375-13-0478,170.459949,-43.1042635
870,C_870,I,A,USD,false,1,0,1000000,97975.91,,bank,David,Thomas,2880 Brandy Mountain Apt. 098,East Anthonyland,PR,US,06269,Male,1970-04-13,052-34-9968,-25.211748,-51.8175775
871,C_871,I,A,USD,false,1,0,1000000,64030.07,,bank,Catherine,Morales,8327 Mary Orchard,Jonathanfurt,NY,US,62146,Female,1974-01-09,138-51-7522,-57.696910,-11.0193595
872,C_872,I,A,USD,false,1,0,1000000,65915.56,,bank,Jorge,Jackson,582 Mcintosh Gateway,Connieberg,AZ,US,02206,Male,1928-07-18,091-97-5706,-161.126575,80.9516865
873,C_873,I,A,USD,false,1,0,1000000,82060.84,,bank,Beth,Huffman,5880 Elizabeth Islands,Lake Adamton,CT,US,72757,Female,2020-07-04,752-26-6859,39.046600,-81.7725205
874,C_874,I,A,USD,false,1,0,1000000,56124.36,,bank,Holly,Turner,64538 Kelly Spur,Virginiamouth,NC,US,69393,Female,1934-07-21,548-14-9252,121.928330,61.007801
875,C_875,I,A,USD,false,1,0,1000000,89266.80,,bank,Emily,Diaz,4697 Stewart Tunnel Suite 745,Colliermouth,NC,US,22867,Female,2011-08-10,158-95-5426,139.784032,-60.608654
876,C_876,I,A,USD,false,1,0,1000000,93104.26,,bank,Ricky,Burns,341 Kelly Trail Suite 069,Lopezport,WY,US,56152,Male,1962-12-21,042-29-5024,-153.603961,-31.6496065
877,C_877,I,A,USD,false,1,0,1000000,94767.66,,bank,Tammy,Brooks,735 Gregory Glens,New Davidtown,RI,US,68439,Female,1984-09-08,416-72-7646,147.504319,-87.020577
878,C_878,I,A,USD,false,1,0,1000000,63365.01,,bank,Lisa,Gray,07136 West Port,West Rachelstad,IN,US,69142,Female,1965-06-02,587-68-2845,176.721930,7.062193
879,C_879,I,A,USD,false,1,0,1000000,95205.65,,bank,Anthony,Cooley,9823 Garcia Village Suite 614,Lake Barbaraborough,MT,US,96764,Male,2023-09-29,402-46-9401,-162.964823,49.027287
880,C_880,I,A,USD,false,1,0,1000000,94099.41,,bank,Cynthia,Webb,277 Buchanan Run Apt. 490,East Sarah,ME,US,69939,Female,1978-01-02,147-94-0871,-68.556365,13.656011
881,C_881,I,A,USD,false,1,0,1000000,53020.28,,bank,Samuel,Brown,9992 Gray Inlet Suite 864,Kristiport,FL,US,78010,Male,1954-07-01,364-38-8360,87.705209,-35.755195
882,C_882,I,A,USD,false,1,0,1000000,67809.78,,bank,Travis,Conway,20560 Evans Creek Suite 294,West Brookefort,CT,US,89743,Male,1920-03-29,532-52-5773,-84.149725,46.1275555
883,C_883,I,A,USD,false,1,0,1000000,74642.38,,bank,Stephen,Dennis,382 Griffin Pines Suite 908,Loveport,PR,US,79338,Male,1913-04-05,501-02-8279,116.684320,32.4230395
884,C_884,I,A,USD,false,1,0,1000000,75494.48,,bank,Kelly,Evans,241 Lynch Harbors Suite 846,Danielville,WV,US,05633,Female,1946-06-25,547-18-5863,-2.620739,66.261311
885,C_885,I,A,USD,false,1,0,1000000,82918.50,,bank,Michael,Stephens,83931 Cruz Trail,Mcgeeberg,OR,US,55257,Male,1967-01-22,880-06-3096,152.439927,-76.0011795
886,C_886,I,A,USD,false,1,0,1000000,73980.51,,bank,Rebecca,Smith,9081 Shelley Vista Suite 835,Greenshire,VA,US,43114,Female,1986-12-23,754-37-7230,134.247742,-37.774546
887,C_887,I,A,USD,false,1,0,1000000,57399.27,,bank,Steven,Singh,0369 Thompson Center,South Daniellemouth,MH,US,72627,Male,1933-03-24,723-34-5512,-6.790397,22.364058
888,C_888,I,A,USD,false,1,0,1000000,62682.76,,bank,Brian,Simon,99429 Nancy Wall Apt. 588,Rodneyfort,ID,US,04588,Male,1984-06-29,382-50-7780,34.475016,68.8299345
889,C_889,I,A,USD,false,1,0,1000000,79973.10,,bank,Margaret,Watkins,98304 Dustin Lock Suite 933,West Joseport,CO,US,90774,Female,1953-12-24,050-71-3919,-66.680264,56.467829
890,C_890,I,A,USD,false,1,0,1000000,59161.68,,bank,Nicole,Mclaughlin,106 Amber Stream,Jerryport,AL,US,88018,Female,2025-08-14,124-96-1709,-150.655767,57.173154
891,C_891,I,A,USD,false,1,0,1000000,51613.89,,bank,Derrick,Charles,9927 Emma Ridge,Chapmanbury,MO,US,74894,Male,1939-10-05,759-95-4986,-57.790102,43.3989555
892,C_892,I,A,USD,false,1,0,1000000,71615.45,,bank,Michelle,Kirby,4901 Hunter Shores,Port Cynthiafurt,MN,US,01729,Female,2009-05-11,031-02-1411,142.089046,9.398620
893,C_893,I,A,USD,false,1,0,1000000,63757.07,,bank,Destiny,Bradley,601 Gina Ville,East Charleston,NV,US,55604,Female,2017-07-25,608-99-2127,-151.286393,-46.828421
894,C_894,I,A,USD,true,1,0,1000000,67071.92,,bank,Jose,Moore,646 Brown Course,Lake Mallory,ND,US,55185,Male,2016-03-19,580-84-4642,-74.162528,86.1160155
895,C_895,I,A,USD,false,1,0,1000000,98278.22,,bank,Edward,Oliver,859 Phillip Centers Apt. 278,Heathershire,OK,US,40105,Male,2011-05-08,824-56-5557,88.269135,60.9302905
896,C_896,I,A,USD,false,1,0,1000000,53759.05,,bank,Zachary,Sutton,83254 Conley Ports,Hillmouth,NJ,US,12639,Male,1994-10-14,508-18-6154,137.069827,-14.850486
897,C_897,I,A,USD,false,1,0,1000000,96726.95,,bank,Sharon,Brown,326 Bass Road,North Jessicaton,MN,US,42521,Female,1940-03-10,623-59-3926,152.866557,62.333543
898,C_898,I,A,USD,false,1,0,1000000,74630.54,,bank,Jason,Wyatt,607 Berry Center Suite 706,Sanchezton,RI,US,29701,Male,1939-07-26,282-53-8106,-37.182930,-27.015686
899,C_899,I,A,USD,false,1,0,1000000,65019.70,,bank,Timothy,Love,838 Elizabeth Walks Suite 033,South Jacqueline,DC,US,06435,Male,1948-09-28,357-28-6902,122.825833,-36.0242545
900,C_900,I,A,USD,true,1,0,1000000,72667.66,,bank,Tracy,Mccann,55907 Pamela Circle,New Sara,GA,US,50392,Male,1918-03-17,660-70-3573,-40.603407,67.768712
901,C_901,I,A,USD,false,1,0,1000000,77112.37,,bank,Michelle,Prince,659 Catherine Tunnel,Johnport,NH,US,33581,Female,1917-08-22,177-01-7702,148.989448,-66.7783885
902,C_902,I,A,USD,false,1,0,1000000,59884.84,,bank,Russell,Lane,39061 Lopez Radial Apt. 907,Wendyside,NY,US,18077,Male,1955-12-09,618-82-9994,109.759495,78.428514
903,C_903,I,A,USD,false,1,0,1000000,88522.08,,bank,Crystal,Guerrero,1515 Farrell Flat,Fosterfurt,GU,US,75199,Female,1958-01-24,404-85-0459,115.313296,-69.7162605
904,C_904,I,A,USD,false,1,0,1000000,94797.98,,bank,Pamela,Jackson,48851 Evans Creek Suite 019,Johnsonview,NM,US,51363,Female,1990-04-05,608-01-2498,-107.164357,16.7131125
905,C_905,I,A,USD,false,1,0,1000000,96362.22,,bank,Christopher,Clark,315 Carter Green Suite 005,New Claytonton,DC,US,83711,Male,1922-12-07,303-93-5183,-47.305933,33.252615
906,C_906,I,A,USD,false,1,0,1000000,75133.74,,bank,Alexis,Mcguire,15246 Cameron Common,West Brian,WI,US,05682,Female,2025-09-22,767-46-4952,-168.783615,3.530495
907,C_907,I,A,USD,false,1,0,1000000,60549.49,,bank,Randall,Watson,6521 Wheeler Freeway,New Christophertown,DE,US,89538,Male,1930-02-17,670-89-4237,-109.501080,67.972076
908,C_908,I,A,USD,false,1,0,1000000,66454.84,,bank,Nicholas,Reyes,6407 Brown Motorway Suite 180,South Michaelside,MI,US,37709,Male,1962-09-01,297-50-9874,-52.419867,33.6916665
909,C_909,I,A,USD,false,1,0,1000000,60911.48,,bank,Frederick,Malone,97065 Murphy Walks,Lake Dawn,KY,US,94282,Male,1914-10-22,260-77-0210,30.293704,84.000584
910,C_910,I,A,USD,false,1,0,1000000,81409.12,,bank,Gary,Simpson,127 Kimberly Court Suite 809,Lake Sherry,RI,US,47939,Male,2014-11-16,283-99-6131,126.186959,-44.4740655
911,C_911,I,A,USD,false,1,0,1000000,97899.08,,bank,Michael,Yang,548 Janice Fork Apt. 209,West John,NM,US,98450,Male,1924-11-15,373-85-8844,41.029887,66.044582
912,C_912,I,A,USD,true,1,0,1000000,94898.09,,bank,David,Robinson,84912 Brown Rapid Suite 184,Port Laurenfort,SD,US,39744,Male,1981-07-04,651-74-6897,133.177283,36.7252125
913,C_913,I,A,USD,false,1,0,1000000,98298.60,,bank,Mason,Johnston,311 Rogers Squares,Williammouth,FL,US,94267,Male,1934-03-13,524-96-5959,86.114298,-35.6576035
914,C_914,I,A,USD,false,1,0,1000000,54958.33,,bank,Anna,Griffin,55892 Thomas Stream Suite 387,Martinfort,KY,US,98002,Female,2016-04-04,671-91-6860,-32.295969,-11.030654
915,C_915,I,A,USD,false,1,0,1000000,77353.66,,bank,Kelly,Wells,61839 Rhonda Burgs,South Mark,ME,US,04557,Female,1932-07-08,178-63-1719,-126.497125,51.079754
916,C_916,I,A,USD,false,1,0,1000000,51064.98,,bank,Marie,Mann,4319 John Brook Apt. 218,Sotoview,NM,US,27063,Female,2004-03-10,296-04-6564,-54.139656,83.1175175
917,C_917,I,A,USD,false,1,0,1000000,63243.32,,bank,Michael,Mccall,82053 Davis Locks,South Leemouth,NV,US,94440,Male,1998-10-21,597-91-1171,168.394691,-3.7800085
918,C_918,I,A,USD,false,1,0,1000000,74100.85,,bank,Melissa,White,457 Williams Rapid Apt. 699,Warrenfort,VI,US,79546,Female,2006-09-07,616-32-8889,48.049543,-33.2177625
919,C_919,I,A,USD,false,1,0,1000000,72045.85,,bank,Christine,Kim,634 Adkins Dam Apt. 201,New Sarastad,UT,US,92634,Female,2000-08-22,561-63-6705,-39.919211,-80.9268145
920,C_920,I,A,USD,false,1,0,1000000,79256.91,,bank,Heather,Martin,9381 Hunter Union,Ebonyville,ID,US,68627,Female,1962-12-02,774-14-9651,117.360736,19.8598475
921,C_921,I,A,USD,false,1,0,1000000,98824.74,,bank,Lori,Leonard,13542 Weber Circles,East Phillip,PA,US,76222,Female,1976-12-22,867-59-2296,71.941627,-8.002107
922,C_922,I,A,USD,false,1,0,1000000,71676.00,,bank,Jennifer,Dennis,236 Angela Shoal,East Emma,KS,US,32973,Female,1932-02-19,768-18-4308,-80.102421,61.9593125
923,C_923,I,A,USD,false,1,0,1000000,90487.10,,bank,Patricia,Deleon,632 Angela Oval Suite 912,Port Lisa,MP,US,78697,Female,1940-09-13,354-24-8789,-137.204951,70.801409
924,C_924,I,A,USD,false,1,0,1000000,62410.98,,bank,Jason,Smith,06972 Kim Oval,West Miranda,MH,US,92310,Male,1944-09-07,153-65-2517,-136.749841,-88.7033045
925,C_925,I,A,USD,false,1,0,1000000,62007.73,,bank,Thomas,Jordan,445 Welch Shoal,Edwardsview,KY,US,68412,Male,1963-02-23,048-21-1182,-157.104439,-68.688750
926,C_926,I,A,USD,false,1,0,1000000,63767.48,,bank,Philip,Sanchez,41061 Shelly Well,Elizabethmouth,KY,US,43184,Male,1945-12-27,563-07-1179,-33.340300,65.8373765
927,C_927,I,A,USD,false,1,0,1000000,72662.58,,bank,Valerie,Barnes,491 Laura Overpass,Josephfurt,AS,US,58888,Female,1973-07-08,184-15-9374,12.835888,-84.982739
928,C_928,I,A,USD,false,1,0,1000000,64595.29,,bank,Raymond,Petersen,27343 Sherry Groves Apt. 168,Williamburgh,MO,US,64551,Male,1988-07-25,434-86-2990,67.707558,15.3999375
929,C_929,I,A,USD,false,1,0,1000000,87249.85,,bank,Virginia,Dean,3247 Thomas Road Suite 909,Kristenton,MI,US,19680,Female,1912-06-06,099-71-6067,-36.533898,-40.4309385
930,C_930,I,A,USD,false,1,0,1000000,69552.35,,bank,Michele,Richardson,257 Johnson Causeway,Port Hollyview,AR,US,53434,Female,1919-02-27,717-60-2641,-93.179498,-27.491451
931,C_931,I,A,USD,false,1,0,1000000,57143.15,,bank,Brian,Griffin,1752 Flores Mount,Lake Christopher,AZ,US,30056,Male,2016-12-13,235-18-9066,-18.854133,47.921456
932,C_932,I,A,USD,false,1,0,1000000,72311.77,,bank,Ian,Hunt,4058 Derek Dale,New Brian,TX,US,73828,Male,1959-08-25,678-51-6125,-60.969608,34.078936
933,C_933,I,A,USD,false,1,0,1000000,72915.03,,bank,Erin,Mccarthy,57920 Lauren Park,New Erinfurt,FM,US,58958,Female,1919-06-30,859-12-1112,129.409989,58.1717295
934,C_934,I,A,USD,false,1,0,1000000,75431.83,,bank,Steve,Davis,49089 Tammy Summit,North Tammyville,MA,US,90444,Male,1931-08-28,365-79-3102,35.910138,21.6028365
935,C_935,I,A,USD,false,1,0,1000000,54027.42,,bank,Frederick,Patterson,26472 Thompson Highway,South Jacob,MT,US,97482,Male,2008-10-22,043-61-2007,-133.590671,-39.5605245
936,C_936,I,A,USD,false,1,0,1000000,92624.62,,bank,Amanda,Cooper,0922 Morales Creek Apt. 944,Michaelchester,ME,US,77713,Female,2021-06-25,665-46-3836,140.191413,-68.7563565
937,C_937,I,A,USD,false,1,0,1000000,78439.86,,bank,Laurie,Mills,853 Christopher Forge Apt. 772,Shepardmouth,SD,US,19213,Female,2000-10-31,320-08-6462,91.834343,30.7594235
938,C_938,I,A,USD,false,1,0,1000000,65745.62,,bank,Kathleen,Lowe,289 Norma Shore,Lake Gina,OK,US,06017,Female,1921-07-20,244-98-5919,170.651068,83.3535925
939,C_939,I,A,USD,false,1,0,1000000,74372.89,,bank,Samantha,Fisher,9608 Sanford Well,South Ashley,WV,US,90523,Female,1924-10-01,359-10-2527,32.293595,43.9997375
940,C_940,I,A,USD,false,1,0,1000000,99328.85,,bank,Donald,Jacobson,1607 Robinson Stream,Nelsonberg,AZ,US,50783,Male,1951-05-29,342-76-6898,100.649373,33.338691
